date,iso_code,nuts2,name,supplier,administered
2021-07-22,ES-EX,ES43,Extremadura,Unknown,1291772
2021-07-22,ES-GA,ES11,Galicia,Unknown,3329892
2021-07-22,ES-RI,ES23,La Rioja,Unknown,347434
2021-07-22,ES-MD,ES30,Madrid,Unknown,7157266
2021-07-22,ES-MC,ES62,Murcia,Unknown,1580276
2021-07-22,ES-NC,ES22,Navarra,Unknown,745842
2021-07-22,ES-PV,ES21,País Vasco,Unknown,2528408
2021-07-22,ES-CE,ES63,Ceuta,Unknown,86444
2021-07-22,ES-ML,ES64,Melilla,Unknown,79259
2021-07-23,ES-AN,ES61,Andalucía,Unknown,9581359
2021-07-23,ES-AR,ES24,Aragón,Unknown,1544493
2021-07-23,ES-AS,ES12,Asturias,Unknown,1341629
2021-07-23,ES-IB,ES53,Islas Baleares,Unknown,1227186
2021-07-23,ES-CN,ES70,Canarias,Unknown,2329684
2021-07-23,ES-CB,ES13,Cantabria,Unknown,674442
2021-07-23,ES-CL,ES41,Castilla y León,Unknown,2929743
2021-07-23,ES-CM,ES42,Castilla-La Mancha,Unknown,2315442
2021-07-23,ES-CT,ES51,Cataluña,Unknown,8563950
2021-07-23,ES-VC,ES52,Comunidad Valenciana,Unknown,5454018
2021-07-23,ES-EX,ES43,Extremadura,Unknown,1305505
2021-07-23,ES-GA,ES11,Galicia,Unknown,3352243
2021-07-23,ES-RI,ES23,La Rioja,Unknown,351804
2021-07-23,ES-MD,ES30,Madrid,Unknown,7234927
2021-07-23,ES-MC,ES62,Murcia,Unknown,1601379
2021-07-23,ES-NC,ES22,Navarra,Unknown,752833
2021-07-23,ES-PV,ES21,País Vasco,Unknown,2552997
2021-07-23,ES-CE,ES63,Ceuta,Unknown,87634
2021-07-23,ES-ML,ES64,Melilla,Unknown,80375
2021-07-26,ES-AN,ES61,Andalucía,Unknown,9705376
2021-07-26,ES-AR,ES24,Aragón,Unknown,1560849
2021-07-26,ES-AS,ES12,Asturias,Unknown,1360571
2021-07-26,ES-IB,ES53,Islas Baleares,Unknown,1257184
2021-07-26,ES-CN,ES70,Canarias,Unknown,2397701
2021-07-26,ES-CB,ES13,Cantabria,Unknown,687693
2021-07-26,ES-CL,ES41,Castilla y León,Unknown,2957791
2021-07-26,ES-CM,ES42,Castilla-La Mancha,Unknown,2346990
2021-07-26,ES-CT,ES51,Cataluña,Unknown,8694892
2021-07-26,ES-VC,ES52,Comunidad Valenciana,Unknown,5476746
2021-07-26,ES-EX,ES43,Extremadura,Unknown,1318615
2021-07-26,ES-GA,ES11,Galicia,Unknown,3397700
2021-07-26,ES-RI,ES23,La Rioja,Unknown,353712
2021-07-26,ES-MD,ES30,Madrid,Unknown,7382545
2021-07-26,ES-MC,ES62,Murcia,Unknown,1628010
2021-07-26,ES-NC,ES22,Navarra,Unknown,762801
2021-07-26,ES-PV,ES21,País Vasco,Unknown,2633260
2021-07-26,ES-CE,ES63,Ceuta,Unknown,88505
2021-07-26,ES-ML,ES64,Melilla,Unknown,80380
2021-07-27,ES-AN,ES61,Andalucía,Unknown,9778509
2021-07-27,ES-AR,ES24,Aragón,Unknown,1567476
2021-07-27,ES-AS,ES12,Asturias,Unknown,1368995
2021-07-27,ES-IB,ES53,Islas Baleares,Unknown,1272589
2021-07-27,ES-CN,ES70,Canarias,Unknown,2417751
2021-07-27,ES-CB,ES13,Cantabria,Unknown,690610
2021-07-27,ES-CL,ES41,Castilla y León,Unknown,2975385
2021-07-27,ES-CM,ES42,Castilla-La Mancha,Unknown,2359949
2021-07-27,ES-CT,ES51,Cataluña,Unknown,8734684
2021-07-27,ES-VC,ES52,Comunidad Valenciana,Unknown,5516303
2021-07-27,ES-EX,ES43,Extremadura,Unknown,1322260
2021-07-27,ES-GA,ES11,Galicia,Unknown,3409327
2021-07-27,ES-RI,ES23,La Rioja,Unknown,357247
2021-07-27,ES-MD,ES30,Madrid,Unknown,7467470
2021-07-27,ES-MC,ES62,Murcia,Unknown,1636594
2021-07-27,ES-NC,ES22,Navarra,Unknown,768787
2021-07-27,ES-PV,ES21,País Vasco,Unknown,2634243
2021-07-27,ES-CE,ES63,Ceuta,Unknown,89745
2021-07-27,ES-ML,ES64,Melilla,Unknown,81406
2021-07-28,ES-AN,ES61,Andalucía,Unknown,9868322
2021-07-28,ES-AR,ES24,Aragón,Unknown,1582951
2021-07-28,ES-AS,ES12,Asturias,Unknown,1377980
2021-07-28,ES-IB,ES53,Islas Baleares,Unknown,1287439
2021-07-28,ES-CN,ES70,Canarias,Unknown,2443804
2021-07-28,ES-CB,ES13,Cantabria,Unknown,690623
2021-07-28,ES-CL,ES41,Castilla y León,Unknown,2999224
2021-07-28,ES-CM,ES42,Castilla-La Mancha,Unknown,2377764
2021-07-28,ES-CT,ES51,Cataluña,Unknown,8797922
2021-07-28,ES-VC,ES52,Comunidad Valenciana,Unknown,5627530
2021-07-28,ES-EX,ES43,Extremadura,Unknown,1333314
2021-07-28,ES-GA,ES11,Galicia,Unknown,3442249
2021-07-28,ES-RI,ES23,La Rioja,Unknown,360076
2021-07-28,ES-MD,ES30,Madrid,Unknown,7549034
2021-07-28,ES-MC,ES62,Murcia,Unknown,1650953
2021-07-28,ES-NC,ES22,Navarra,Unknown,772163
2021-07-28,ES-PV,ES21,País Vasco,Unknown,2682155
2021-07-28,ES-CE,ES63,Ceuta,Unknown,90859
2021-07-28,ES-ML,ES64,Melilla,Unknown,82306
2021-07-29,ES-AN,ES61,Andalucía,Unknown,9965811
2021-07-29,ES-AR,ES24,Aragón,Unknown,1603923
2021-07-29,ES-AS,ES12,Asturias,Unknown,1388420
2021-07-29,ES-IB,ES53,Islas Baleares,Unknown,1298820
2021-07-29,ES-CN,ES70,Canarias,Unknown,2470388
2021-07-29,ES-CB,ES13,Cantabria,Unknown,696260
2021-07-29,ES-CL,ES41,Castilla y León,Unknown,3024379
2021-07-29,ES-CM,ES42,Castilla-La Mancha,Unknown,2401330
2021-07-29,ES-CT,ES51,Cataluña,Unknown,8866101
2021-07-29,ES-VC,ES52,Comunidad Valenciana,Unknown,5696891
2021-07-29,ES-EX,ES43,Extremadura,Unknown,1345639
2021-07-29,ES-GA,ES11,Galicia,Unknown,3473233
2021-07-29,ES-RI,ES23,La Rioja,Unknown,363396
2021-07-29,ES-MD,ES30,Madrid,Unknown,7629346
2021-07-29,ES-MC,ES62,Murcia,Unknown,1665451
2021-07-29,ES-NC,ES22,Navarra,Unknown,778052
2021-07-29,ES-PV,ES21,País Vasco,Unknown,2701837
2021-07-29,ES-CE,ES63,Ceuta,Unknown,91576
2021-07-29,ES-ML,ES64,Melilla,Unknown,83183
2021-07-30,ES-AN,ES61,Andalucía,Unknown,10061676
2021-07-30,ES-AR,ES24,Aragón,Unknown,1626247
2021-07-30,ES-AS,ES12,Asturias,Unknown,1396906
2021-07-30,ES-IB,ES53,Islas Baleares,Unknown,1310456
2021-07-30,ES-CN,ES70,Canarias,Unknown,2496717
2021-07-30,ES-CB,ES13,Cantabria,Unknown,700609
2021-07-30,ES-CL,ES41,Castilla y León,Unknown,3044350
2021-07-30,ES-CM,ES42,Castilla-La Mancha,Unknown,2424586
2021-07-30,ES-CT,ES51,Cataluña,Unknown,8938127
2021-07-30,ES-VC,ES52,Comunidad Valenciana,Unknown,5727125
2021-07-30,ES-EX,ES43,Extremadura,Unknown,1362253
2021-07-30,ES-GA,ES11,Galicia,Unknown,3499477
2021-07-30,ES-RI,ES23,La Rioja,Unknown,363407
2021-07-30,ES-MD,ES30,Madrid,Unknown,7702194
2021-07-30,ES-MC,ES62,Murcia,Unknown,1684081
2021-07-30,ES-NC,ES22,Navarra,Unknown,783709
2021-07-30,ES-PV,ES21,País Vasco,Unknown,2718179
2021-07-30,ES-CE,ES63,Ceuta,Unknown,92240
2021-07-30,ES-ML,ES64,Melilla,Unknown,84383
2021-08-02,ES-AN,ES61,Andalucía,Unknown,10166500
2021-08-02,ES-AR,ES24,Aragón,Unknown,1641266
2021-08-02,ES-AS,ES12,Asturias,Unknown,1412150
2021-08-02,ES-IB,ES53,Islas Baleares,Unknown,1334500
2021-08-02,ES-CN,ES70,Canarias,Unknown,2541466
2021-08-02,ES-CB,ES13,Cantabria,Unknown,709797
2021-08-02,ES-CL,ES41,Castilla y León,Unknown,3067171
2021-08-02,ES-CM,ES42,Castilla-La Mancha,Unknown,2453491
2021-08-02,ES-CT,ES51,Cataluña,Unknown,9047315
2021-08-02,ES-VC,ES52,Comunidad Valenciana,Unknown,5740113
2021-08-02,ES-EX,ES43,Extremadura,Unknown,1371765
2021-08-02,ES-GA,ES11,Galicia,Unknown,3521465
2021-08-02,ES-RI,ES23,La Rioja,Unknown,366102
2021-08-02,ES-MD,ES30,Madrid,Unknown,7828086
2021-08-02,ES-MC,ES62,Murcia,Unknown,1704350
2021-08-02,ES-NC,ES22,Navarra,Unknown,797534
2021-08-02,ES-PV,ES21,País Vasco,Unknown,2744493
2021-08-02,ES-CE,ES63,Ceuta,Unknown,92815
2021-08-02,ES-ML,ES64,Melilla,Unknown,85068
2021-08-03,ES-AN,ES61,Andalucía,Unknown,10242631
2021-08-03,ES-AR,ES24,Aragón,Unknown,1647228
2021-08-03,ES-AS,ES12,Asturias,Unknown,1415818
2021-08-03,ES-IB,ES53,Islas Baleares,Unknown,1345722
2021-08-03,ES-CN,ES70,Canarias,Unknown,2565230
2021-08-03,ES-CB,ES13,Cantabria,Unknown,712797
2021-08-03,ES-CL,ES41,Castilla y León,Unknown,3084849
2021-08-03,ES-CM,ES42,Castilla-La Mancha,Unknown,2465218
2021-08-03,ES-CT,ES51,Cataluña,Unknown,9089329
2021-08-03,ES-VC,ES52,Comunidad Valenciana,Unknown,5789802
2021-08-03,ES-EX,ES43,Extremadura,Unknown,1377708
2021-08-03,ES-GA,ES11,Galicia,Unknown,3523521
2021-08-03,ES-RI,ES23,La Rioja,Unknown,369960
2021-08-03,ES-MD,ES30,Madrid,Unknown,7886335
2021-08-03,ES-MC,ES62,Murcia,Unknown,1718079
2021-08-03,ES-NC,ES22,Navarra,Unknown,803355
2021-08-03,ES-PV,ES21,País Vasco,Unknown,2755034
2021-08-03,ES-CE,ES63,Ceuta,Unknown,93066
2021-08-03,ES-ML,ES64,Melilla,Unknown,85109
2021-08-04,ES-AN,ES61,Andalucía,Unknown,10331570
2021-08-04,ES-AR,ES24,Aragón,Unknown,1658563
2021-08-04,ES-AS,ES12,Asturias,Unknown,1422913
2021-08-04,ES-IB,ES53,Islas Baleares,Unknown,1355332
2021-08-04,ES-CN,ES70,Canarias,Unknown,2585991
2021-08-04,ES-CB,ES13,Cantabria,Unknown,718041
2021-08-04,ES-CL,ES41,Castilla y León,Unknown,3108775
2021-08-04,ES-CM,ES42,Castilla-La Mancha,Unknown,2480590
2021-08-04,ES-CT,ES51,Cataluña,Unknown,9147244
2021-08-04,ES-VC,ES52,Comunidad Valenciana,Unknown,5907933
2021-08-04,ES-EX,ES43,Extremadura,Unknown,1389278
2021-08-04,ES-GA,ES11,Galicia,Unknown,3555201
2021-08-04,ES-RI,ES23,La Rioja,Unknown,378217
2021-08-04,ES-MD,ES30,Madrid,Unknown,7947189
2021-08-04,ES-MC,ES62,Murcia,Unknown,1734717
2021-08-04,ES-NC,ES22,Navarra,Unknown,808295
2021-08-04,ES-PV,ES21,País Vasco,Unknown,2771713
2021-08-04,ES-CE,ES63,Ceuta,Unknown,94114
2021-08-04,ES-ML,ES64,Melilla,Unknown,85996
2021-08-05,ES-AN,ES61,Andalucía,Unknown,10423242
2021-08-05,ES-AR,ES24,Aragón,Unknown,1677753
2021-08-05,ES-AS,ES12,Asturias,Unknown,1430165
2021-08-05,ES-IB,ES53,Islas Baleares,Unknown,1362438
2021-08-05,ES-CN,ES70,Canarias,Unknown,2605695
2021-08-05,ES-CB,ES13,Cantabria,Unknown,723057
2021-08-05,ES-CL,ES41,Castilla y León,Unknown,3131154
2021-08-05,ES-CM,ES42,Castilla-La Mancha,Unknown,2500820
2021-08-05,ES-CT,ES51,Cataluña,Unknown,9210709
2021-08-05,ES-VC,ES52,Comunidad Valenciana,Unknown,5972074
2021-08-05,ES-EX,ES43,Extremadura,Unknown,1397613
2021-08-05,ES-GA,ES11,Galicia,Unknown,3577289
2021-08-05,ES-RI,ES23,La Rioja,Unknown,381237
2021-08-05,ES-MD,ES30,Madrid,Unknown,8011384
2021-08-05,ES-MC,ES62,Murcia,Unknown,1758315
2021-08-05,ES-NC,ES22,Navarra,Unknown,814201
2021-08-05,ES-PV,ES21,País Vasco,Unknown,2771740
2021-08-05,ES-CE,ES63,Ceuta,Unknown,94745
2021-08-05,ES-ML,ES64,Melilla,Unknown,87028
2021-08-06,ES-AN,ES61,Andalucía,Unknown,10513955
2021-08-06,ES-AR,ES24,Aragón,Unknown,1695741
2021-08-06,ES-AS,ES12,Asturias,Unknown,1437553
2021-08-06,ES-IB,ES53,Islas Baleares,Unknown,1368022
2021-08-06,ES-CN,ES70,Canarias,Unknown,2623273
2021-08-06,ES-CB,ES13,Cantabria,Unknown,729102
2021-08-06,ES-CL,ES41,Castilla y León,Unknown,3155882
2021-08-06,ES-CM,ES42,Castilla-La Mancha,Unknown,2521581
2021-08-06,ES-CT,ES51,Cataluña,Unknown,9275162
2021-08-06,ES-VC,ES52,Comunidad Valenciana,Unknown,5990766
2021-08-06,ES-EX,ES43,Extremadura,Unknown,1411383
2021-08-06,ES-GA,ES11,Galicia,Unknown,3609372
2021-08-06,ES-RI,ES23,La Rioja,Unknown,385238
2021-08-06,ES-MD,ES30,Madrid,Unknown,8071805
2021-08-06,ES-MC,ES62,Murcia,Unknown,1777757
2021-08-06,ES-NC,ES22,Navarra,Unknown,819168
2021-08-06,ES-PV,ES21,País Vasco,Unknown,2801799
2021-08-06,ES-CE,ES63,Ceuta,Unknown,94750
2021-08-06,ES-ML,ES64,Melilla,Unknown,88077
2021-08-09,ES-AN,ES61,Andalucía,Unknown,10619062
2021-08-09,ES-AR,ES24,Aragón,Unknown,1708972
2021-08-09,ES-AS,ES12,Asturias,Unknown,1452967
2021-08-09,ES-IB,ES53,Islas Baleares,Unknown,1380062
2021-08-09,ES-CN,ES70,Canarias,Unknown,2655699
2021-08-09,ES-CB,ES13,Cantabria,Unknown,739231
2021-08-09,ES-CL,ES41,Castilla y León,Unknown,3188490
2021-08-09,ES-CM,ES42,Castilla-La Mancha,Unknown,2544615
2021-08-09,ES-CT,ES51,Cataluña,Unknown,9365259
2021-08-09,ES-VC,ES52,Comunidad Valenciana,Unknown,5998909
2021-08-09,ES-EX,ES43,Extremadura,Unknown,1422297
2021-08-09,ES-GA,ES11,Galicia,Unknown,3645836
2021-08-09,ES-RI,ES23,La Rioja,Unknown,387001
2021-08-09,ES-MD,ES30,Madrid,Unknown,8180762
2021-08-09,ES-MC,ES62,Murcia,Unknown,1811256
2021-08-09,ES-NC,ES22,Navarra,Unknown,828935
2021-08-09,ES-PV,ES21,País Vasco,Unknown,2822378
2021-08-09,ES-CE,ES63,Ceuta,Unknown,95456
2021-08-09,ES-ML,ES64,Melilla,Unknown,89002
2021-08-11,ES-AN,ES61,Andalucía,Unknown,10785317
2021-08-11,ES-AR,ES24,Aragón,Unknown,1722923
2021-08-11,ES-AS,ES12,Asturias,Unknown,1465668
2021-08-11,ES-IB,ES53,Islas Baleares,Unknown,1394202
2021-08-11,ES-CN,ES70,Canarias,Unknown,2689655
2021-08-11,ES-CB,ES13,Cantabria,Unknown,746201
2021-08-11,ES-CL,ES41,Castilla y León,Unknown,3232086
2021-08-11,ES-CM,ES42,Castilla-La Mancha,Unknown,2569476
2021-08-11,ES-CT,ES51,Cataluña,Unknown,9468445
2021-08-11,ES-VC,ES52,Comunidad Valenciana,Unknown,6170428
2021-08-11,ES-EX,ES43,Extremadura,Unknown,1436627
2021-08-11,ES-GA,ES11,Galicia,Unknown,3682283
2021-08-11,ES-RI,ES23,La Rioja,Unknown,395114
2021-08-11,ES-MD,ES30,Madrid,Unknown,8281945
2021-08-11,ES-MC,ES62,Murcia,Unknown,1838033
2021-08-11,ES-NC,ES22,Navarra,Unknown,839438
2021-08-11,ES-PV,ES21,País Vasco,Unknown,2849782
2021-08-11,ES-CE,ES63,Ceuta,Unknown,96706
2021-08-11,ES-ML,ES64,Melilla,Unknown,89951
2021-08-12,ES-AN,ES61,Andalucía,Unknown,10879796
2021-08-12,ES-AR,ES24,Aragón,Unknown,1740644
2021-08-12,ES-AS,ES12,Asturias,Unknown,1474416
2021-08-12,ES-IB,ES53,Islas Baleares,Unknown,1401270
2021-08-12,ES-CN,ES70,Canarias,Unknown,2703242
2021-08-12,ES-CB,ES13,Cantabria,Unknown,750290
2021-08-12,ES-CL,ES41,Castilla y León,Unknown,3263485
2021-08-12,ES-CM,ES42,Castilla-La Mancha,Unknown,2593490
2021-08-12,ES-CT,ES51,Cataluña,Unknown,9526354
2021-08-12,ES-VC,ES52,Comunidad Valenciana,Unknown,6271436
2021-08-12,ES-EX,ES43,Extremadura,Unknown,1446327
2021-08-12,ES-GA,ES11,Galicia,Unknown,3718011
2021-08-12,ES-RI,ES23,La Rioja,Unknown,399384
2021-08-12,ES-MD,ES30,Madrid,Unknown,8343215
2021-08-12,ES-MC,ES62,Murcia,Unknown,1859224
2021-08-12,ES-NC,ES22,Navarra,Unknown,846241
2021-08-12,ES-PV,ES21,País Vasco,Unknown,2872749
2021-08-12,ES-CE,ES63,Ceuta,Unknown,97108
2021-08-12,ES-ML,ES64,Melilla,Unknown,89992
2021-08-13,ES-AN,ES61,Andalucía,Unknown,10976990
2021-08-13,ES-AR,ES24,Aragón,Unknown,1757015
2021-08-13,ES-AS,ES12,Asturias,Unknown,1484856
2021-08-13,ES-IB,ES53,Islas Baleares,Unknown,1407686
2021-08-13,ES-CN,ES70,Canarias,Unknown,2720139
2021-08-13,ES-CB,ES13,Cantabria,Unknown,754602
2021-08-13,ES-CL,ES41,Castilla y León,Unknown,3291349
2021-08-13,ES-CM,ES42,Castilla-La Mancha,Unknown,2623850
2021-08-13,ES-CT,ES51,Cataluña,Unknown,9588955
2021-08-13,ES-VC,ES52,Comunidad Valenciana,Unknown,6331233
2021-08-13,ES-EX,ES43,Extremadura,Unknown,1460297
2021-08-13,ES-GA,ES11,Galicia,Unknown,3732493
2021-08-13,ES-RI,ES23,La Rioja,Unknown,403574
2021-08-13,ES-MD,ES30,Madrid,Unknown,8402174
2021-08-13,ES-MC,ES62,Murcia,Unknown,1878193
2021-08-13,ES-NC,ES22,Navarra,Unknown,852658
2021-08-13,ES-PV,ES21,País Vasco,Unknown,2891576
2021-08-13,ES-CE,ES63,Ceuta,Unknown,97827
2021-08-13,ES-ML,ES64,Melilla,Unknown,90958
2021-08-16,ES-AN,ES61,Andalucía,Unknown,11077111
2021-08-16,ES-AR,ES24,Aragón,Unknown,1768119
2021-08-16,ES-AS,ES12,Asturias,Unknown,1484870
2021-08-16,ES-IB,ES53,Islas Baleares,Unknown,1421257
2021-08-16,ES-CN,ES70,Canarias,Unknown,2720186
2021-08-16,ES-CB,ES13,Cantabria,Unknown,762153
2021-08-16,ES-CL,ES41,Castilla y León,Unknown,3291387
2021-08-16,ES-CM,ES42,Castilla-La Mancha,Unknown,2649358
2021-08-16,ES-CT,ES51,Cataluña,Unknown,9682820
2021-08-16,ES-VC,ES52,Comunidad Valenciana,Unknown,6358785
2021-08-16,ES-EX,ES43,Extremadura,Unknown,1472635
2021-08-16,ES-GA,ES11,Galicia,Unknown,3776382
2021-08-16,ES-RI,ES23,La Rioja,Unknown,406631
2021-08-16,ES-MD,ES30,Madrid,Unknown,8510015
2021-08-16,ES-MC,ES62,Murcia,Unknown,1896815
2021-08-16,ES-NC,ES22,Navarra,Unknown,863675
2021-08-16,ES-PV,ES21,País Vasco,Unknown,2913076
2021-08-16,ES-CE,ES63,Ceuta,Unknown,98193
2021-08-16,ES-ML,ES64,Melilla,Unknown,91043
2021-08-17,ES-AN,ES61,Andalucía,Unknown,11093092
2021-08-17,ES-AR,ES24,Aragón,Unknown,1768134
2021-08-17,ES-AS,ES12,Asturias,Unknown,1500677
2021-08-17,ES-IB,ES53,Islas Baleares,Unknown,1429406
2021-08-17,ES-CN,ES70,Canarias,Unknown,2762333
2021-08-17,ES-CB,ES13,Cantabria,Unknown,765025
2021-08-17,ES-CL,ES41,Castilla y León,Unknown,3310930
2021-08-17,ES-CM,ES42,Castilla-La Mancha,Unknown,2660882
2021-08-17,ES-CT,ES51,Cataluña,Unknown,9732061
2021-08-17,ES-VC,ES52,Comunidad Valenciana,Unknown,6414146
2021-08-17,ES-EX,ES43,Extremadura,Unknown,1479780
2021-08-17,ES-GA,ES11,Galicia,Unknown,3779122
2021-08-17,ES-RI,ES23,La Rioja,Unknown,410770
2021-08-17,ES-MD,ES30,Madrid,Unknown,8557518
2021-08-17,ES-MC,ES62,Murcia,Unknown,1906556
2021-08-17,ES-NC,ES22,Navarra,Unknown,868174
2021-08-17,ES-PV,ES21,País Vasco,Unknown,2920353
2021-08-17,ES-CE,ES63,Ceuta,Unknown,98783
2021-08-17,ES-ML,ES64,Melilla,Unknown,91429
2021-08-18,ES-AN,ES61,Andalucía,Unknown,11192510
2021-08-18,ES-AR,ES24,Aragón,Unknown,1778042
2021-08-18,ES-AS,ES12,Asturias,Unknown,1510427
2021-08-18,ES-IB,ES53,Islas Baleares,Unknown,1437254
2021-08-18,ES-CN,ES70,Canarias,Unknown,2781775
2021-08-18,ES-CB,ES13,Cantabria,Unknown,768404
2021-08-18,ES-CL,ES41,Castilla y León,Unknown,3332460
2021-08-18,ES-CM,ES42,Castilla-La Mancha,Unknown,2675040
2021-08-18,ES-CT,ES51,Cataluña,Unknown,9778037
2021-08-18,ES-VC,ES52,Comunidad Valenciana,Unknown,6522112
2021-08-18,ES-EX,ES43,Extremadura,Unknown,1492714
2021-08-18,ES-GA,ES11,Galicia,Unknown,3799531
2021-08-18,ES-RI,ES23,La Rioja,Unknown,415296
2021-08-18,ES-MD,ES30,Madrid,Unknown,8609638
2021-08-18,ES-MC,ES62,Murcia,Unknown,1924515
2021-08-18,ES-NC,ES22,Navarra,Unknown,873107
2021-08-18,ES-PV,ES21,País Vasco,Unknown,2937384
2021-08-18,ES-CE,ES63,Ceuta,Unknown,99170
2021-08-18,ES-ML,ES64,Melilla,Unknown,91432
2021-08-19,ES-AN,ES61,Andalucía,Unknown,11292089
2021-08-19,ES-AR,ES24,Aragón,Unknown,1794660
2021-08-19,ES-AS,ES12,Asturias,Unknown,1518570
2021-08-19,ES-IB,ES53,Islas Baleares,Unknown,1444573
2021-08-19,ES-CN,ES70,Canarias,Unknown,2800453
2021-08-19,ES-CB,ES13,Cantabria,Unknown,772417
2021-08-19,ES-CL,ES41,Castilla y León,Unknown,3360644
2021-08-19,ES-CM,ES42,Castilla-La Mancha,Unknown,2693802
2021-08-19,ES-CT,ES51,Cataluña,Unknown,9820205
2021-08-19,ES-VC,ES52,Comunidad Valenciana,Unknown,6612929
2021-08-19,ES-EX,ES43,Extremadura,Unknown,1504895
2021-08-19,ES-GA,ES11,Galicia,Unknown,3827858
2021-08-19,ES-RI,ES23,La Rioja,Unknown,419600
2021-08-19,ES-MD,ES30,Madrid,Unknown,8658474
2021-08-19,ES-MC,ES62,Murcia,Unknown,1943086
2021-08-19,ES-NC,ES22,Navarra,Unknown,876802
2021-08-19,ES-PV,ES21,País Vasco,Unknown,2958933
2021-08-19,ES-CE,ES63,Ceuta,Unknown,99674
2021-08-19,ES-ML,ES64,Melilla,Unknown,91435
2021-08-20,ES-AN,ES61,Andalucía,Unknown,11383761
2021-08-20,ES-AR,ES24,Aragón,Unknown,1809240
2021-08-20,ES-AS,ES12,Asturias,Unknown,1527161
2021-08-20,ES-IB,ES53,Islas Baleares,Unknown,1452964
2021-08-20,ES-CN,ES70,Canarias,Unknown,2817265
2021-08-20,ES-CB,ES13,Cantabria,Unknown,778069
2021-08-20,ES-CL,ES41,Castilla y León,Unknown,3380353
2021-08-20,ES-CM,ES42,Castilla-La Mancha,Unknown,2713573
2021-08-20,ES-CT,ES51,Cataluña,Unknown,9862844
2021-08-20,ES-VC,ES52,Comunidad Valenciana,Unknown,6669844
2021-08-20,ES-EX,ES43,Extremadura,Unknown,1520586
2021-08-20,ES-GA,ES11,Galicia,Unknown,3860145
2021-08-20,ES-RI,ES23,La Rioja,Unknown,423627
2021-08-20,ES-MD,ES30,Madrid,Unknown,8703451
2021-08-20,ES-MC,ES62,Murcia,Unknown,1962350
2021-08-20,ES-NC,ES22,Navarra,Unknown,880443
2021-08-20,ES-PV,ES21,País Vasco,Unknown,2977782
2021-08-20,ES-CE,ES63,Ceuta,Unknown,100216
2021-08-20,ES-ML,ES64,Melilla,Unknown,92657
2021-08-23,ES-AN,ES61,Andalucía,Unknown,11478072
2021-08-23,ES-AR,ES24,Aragón,Unknown,1820107
2021-08-23,ES-AS,ES12,Asturias,Unknown,1548095
2021-08-23,ES-IB,ES53,Islas Baleares,Unknown,1467392
2021-08-23,ES-CN,ES70,Canarias,Unknown,2838958
2021-08-23,ES-CB,ES13,Cantabria,Unknown,790015
2021-08-23,ES-CL,ES41,Castilla y León,Unknown,3405711
2021-08-23,ES-CM,ES42,Castilla-La Mancha,Unknown,2736930
2021-08-23,ES-CT,ES51,Cataluña,Unknown,9937207
2021-08-23,ES-VC,ES52,Comunidad Valenciana,Unknown,6696829
2021-08-23,ES-EX,ES43,Extremadura,Unknown,1530341
2021-08-23,ES-GA,ES11,Galicia,Unknown,3882775
2021-08-23,ES-RI,ES23,La Rioja,Unknown,424663
2021-08-23,ES-MD,ES30,Madrid,Unknown,8788379
2021-08-23,ES-MC,ES62,Murcia,Unknown,1978500
2021-08-23,ES-NC,ES22,Navarra,Unknown,888932
2021-08-23,ES-PV,ES21,País Vasco,Unknown,3010042
2021-08-23,ES-CE,ES63,Ceuta,Unknown,100680
2021-08-23,ES-ML,ES64,Melilla,Unknown,92668
2021-08-24,ES-AN,ES61,Andalucía,Unknown,11548836
2021-08-24,ES-AR,ES24,Aragón,Unknown,1824300
2021-08-24,ES-AS,ES12,Asturias,Unknown,1553978
2021-08-24,ES-IB,ES53,Islas Baleares,Unknown,1477953
2021-08-24,ES-CN,ES70,Canarias,Unknown,2868549
2021-08-24,ES-CB,ES13,Cantabria,Unknown,795123
2021-08-24,ES-CL,ES41,Castilla y León,Unknown,3421168
2021-08-24,ES-CM,ES42,Castilla-La Mancha,Unknown,2746785
2021-08-24,ES-CT,ES51,Cataluña,Unknown,9976690
2021-08-24,ES-VC,ES52,Comunidad Valenciana,Unknown,6747401
2021-08-24,ES-EX,ES43,Extremadura,Unknown,1535334
2021-08-24,ES-GA,ES11,Galicia,Unknown,3917623
2021-08-24,ES-RI,ES23,La Rioja,Unknown,428698
2021-08-24,ES-MD,ES30,Madrid,Unknown,8826101
2021-08-24,ES-MC,ES62,Murcia,Unknown,1988971
2021-08-24,ES-NC,ES22,Navarra,Unknown,892392
2021-08-24,ES-PV,ES21,País Vasco,Unknown,3019879
2021-08-24,ES-CE,ES63,Ceuta,Unknown,101019
2021-08-24,ES-ML,ES64,Melilla,Unknown,92718
2021-08-25,ES-AN,ES61,Andalucía,Unknown,11624401
2021-08-25,ES-AR,ES24,Aragón,Unknown,1831909
2021-08-25,ES-AS,ES12,Asturias,Unknown,1560028
2021-08-25,ES-IB,ES53,Islas Baleares,Unknown,1484950
2021-08-25,ES-CN,ES70,Canarias,Unknown,2885319
2021-08-25,ES-CB,ES13,Cantabria,Unknown,800019
2021-08-25,ES-CL,ES41,Castilla y León,Unknown,3443738
2021-08-25,ES-CM,ES42,Castilla-La Mancha,Unknown,2757579
2021-08-25,ES-CT,ES51,Cataluña,Unknown,10027960
