localidad,fecha,casos,hospitalizados,uci,fallecidos
Andalucía,2020-03-18,248,126,15,5
Castilla y León,2020-03-18,249,141,14,13
Castilla La Mancha,2020-03-18,270,153,15,23
Cantabria,2020-03-18,36,0,0,0
Murcia,2020-03-18,38,15,5,0
Asturias,2020-03-18,41,24,2,0
Extremadura,2020-03-18,44,26,3,2
Baleares,2020-03-18,46,2,1,0
La Rioja,2020-03-18,46,24,0,0
España,2020-03-18,4756,2924,268,238
Canarias,2020-03-18,70,23,5,0
Aragón,2020-03-18,72,28,7,3
Asturias,2020-03-19,119,29,3,2
Cataluña,2020-03-19,1344,567,59,55
Galicia,2020-03-19,158,58,10,1
Madrid,2020-03-19,2372,1485,94,154
Castilla La Mancha,2020-03-19,245,189,8,24
C. Valenciana,2020-03-19,246,161,22,9
Extremadura,2020-03-19,26,34,3,3
País Vasco,2020-03-19,265,136,15,16
Castilla y León,2020-03-19,280,202,13,19
Melilla,2020-03-19,3,1,0,0
Andalucía,2020-03-19,339,171,21,15
Murcia,2020-03-19,36,18,2,0
Ceuta,2020-03-19,4,0,0,0
Baleares,2020-03-19,42,8,2,1
Cantabria,2020-03-19,54,0,0,0
España,2020-03-19,5857,3210,271,314
La Rioja,2020-03-19,68,32,3,4
Canarias,2020-03-19,73,33,4,3
Navarra,2020-03-19,91,43,2,2
Aragón,2020-03-19,92,43,10,6
Aragón,2020-03-20,105,61,10,5
Navarra,2020-03-20,119,84,3,5
Cataluña,2020-03-20,1474,646,54,72
Melilla,2020-03-20,1,6,1,0
Madrid,2020-03-20,2296,1620,100,208
Galicia,2020-03-20,275,75,6,5
C. Valenciana,2020-03-20,314,221,30,19
Andalucía,2020-03-20,318,196,20,14
País Vasco,2020-03-20,329,200,6,16
Castilla y León,2020-03-20,363,186,22,20
Castilla La Mancha,2020-03-20,422,258,20,40
Murcia,2020-03-20,49,34,1,1
Cantabria,2020-03-20,59,0,0,2
Extremadura,2020-03-20,63,43,2,3
España,2020-03-20,6506,3728,295,429
La Rioja,2020-03-20,73,34,4,12
Baleares,2020-03-20,75,10,3,1
Canarias,2020-03-20,76,25,8,3
Asturias,2020-03-20,95,29,5,3
Melilla,2020-03-21,0,2,0,0
Aragón,2020-03-21,116,76,9,4
Navarra,2020-03-21,120,61,7,4
Cataluña,2020-03-21,1225,576,43,82
Madrid,2020-03-21,1932,1249,87,234
Galicia,2020-03-21,247,88,9,5
C. Valenciana,2020-03-21,279,236,31,22
Castilla y León,2020-03-21,309,197,25,38
País Vasco,2020-03-21,319,203,12,21
Castilla La Mancha,2020-03-21,377,245,15,47
Andalucía,2020-03-21,381,232,29,18
Asturias,2020-03-21,49,33,4,5
Extremadura,2020-03-21,51,46,5,4
España,2020-03-21,5774,3332,295,501
Murcia,2020-03-21,59,14,6,0
Cantabria,2020-03-21,68,0,0,3
Baleares,2020-03-21,68,10,6,5
La Rioja,2020-03-21,84,25,5,9
Canarias,2020-03-21,90,39,2,0
Aragón,2020-03-22,103,59,9,11
Cataluña,2020-03-22,1038,527,54,98
Madrid,2020-03-22,1661,1191,88,230
Ceuta,2020-03-22,2,0,0,0
Galicia,2020-03-22,237,80,11,4
C. Valenciana,2020-03-22,298,226,37,29
Melilla,2020-03-22,3,0,0,0
País Vasco,2020-03-22,315,164,15,21
Murcia,2020-03-22,34,27,7,2
Andalucía,2020-03-22,367,214,37,28
Castilla y León,2020-03-22,395,197,11,37
Castilla La Mancha,2020-03-22,398,302,20,49
Extremadura,2020-03-22,45,50,5,6
Asturias,2020-03-22,52,30,3,10
España,2020-03-22,5297,3180,332,543
Baleares,2020-03-22,57,8,9,3
La Rioja,2020-03-22,61,18,4,0
Cantabria,2020-03-22,71,0,0,2
Canarias,2020-03-22,73,34,9,4
Navarra,2020-03-22,87,53,13,9
Melilla,2020-03-23,0,1,1,0
Ceuta,2020-03-23,1,0,0,0
La Rioja,2020-03-23,108,27,3,9
Aragón,2020-03-23,120,85,14,11
Asturias,2020-03-23,133,36,5,4
Cataluña,2020-03-23,1521,775,66,136
Navarra,2020-03-23,160,93,9,9
Extremadura,2020-03-23,228,65,9,10
Madrid,2020-03-23,2797,1828,109,273
Galicia,2020-03-23,314,104,14,5
País Vasco,2020-03-23,352,247,12,17
C. Valenciana,2020-03-23,397,333,54,25
Castilla y León,2020-03-23,480,271,24,55
Andalucía,2020-03-23,555,366,29,29
Castilla La Mancha,2020-03-23,581,391,23,85
Murcia,2020-03-23,66,32,3,0
Cantabria,2020-03-23,75,0,0,4
España,2020-03-23,8070,4699,388,679
Baleares,2020-03-23,89,12,7,3
Canarias,2020-03-23,93,33,6,4
Melilla,2020-03-24,10,2,0,0
Baleares,2020-03-24,104,4,6,5
Ceuta,2020-03-24,1,1,0,0
Murcia,2020-03-24,144,23,9,4
Canarias,2020-03-24,148,52,11,5
Extremadura,2020-03-24,155,65,7,16
La Rioja,2020-03-24,173,37,6,6
Navarra,2020-03-24,189,85,9,10
Cataluña,2020-03-24,1909,911,71,132
Aragón,2020-03-24,200,134,27,10
Madrid,2020-03-24,3268,1716,104,281
Galicia,2020-03-24,366,142,22,7
Castilla La Mancha,2020-03-24,475,439,31,83
C. Valenciana,2020-03-24,480,366,46,31
Andalucía,2020-03-24,559,349,41,36
País Vasco,2020-03-24,580,325,12,25
Asturias,2020-03-24,58,36,9,3
Castilla y León,2020-03-24,740,349,34,58
Cantabria,2020-03-24,89,0,0,5
España,2020-03-24,9648,5036,445,717
España,2020-03-25,10071,4881,407,813
Melilla,2020-03-25,1,1,0,1
Ceuta,2020-03-25,1,1,2,0
Extremadura,2020-03-25,174,60,9,11
Cantabria,2020-03-25,178,0,0,2
La Rioja,2020-03-25,182,47,4,13
Cataluña,2020-03-25,1827,799,70,179
Navarra,2020-03-25,196,126,11,12
Aragón,2020-03-25,235,129,16,24
Madrid,2020-03-25,3196,1671,88,286
Galicia,2020-03-25,426,139,8,7
C. Valenciana,2020-03-25,519,327,47,33
Castilla La Mancha,2020-03-25,613,421,29,104
Andalucía,2020-03-25,645,347,38,31
País Vasco,2020-03-25,719,313,26,35
Asturias,2020-03-25,80,43,10,0
Castilla y León,2020-03-25,812,355,19,63
Murcia,2020-03-25,84,43,12,3
Baleares,2020-03-25,89,8,6,3
Canarias,2020-03-25,94,51,12,6
Murcia,2020-03-26,100,32,9,9
España,2020-03-26,10046,4722,388,862
Canarias,2020-03-26,135,54,10,9
Cantabria,2020-03-26,143,0,0,6
La Rioja,2020-03-26,164,54,2,9
Cataluña,2020-03-26,1955,833,48,170
Extremadura,2020-03-26,209,67,9,16
Navarra,2020-03-26,229,89,6,17
Aragón,2020-03-26,240,135,18,19
Melilla,2020-03-26,2,6,0,0
Madrid,2020-03-26,3238,1534,84,290
Galicia,2020-03-26,404,130,14,9
C. Valenciana,2020-03-26,521,324,44,38
Castilla La Mancha,2020-03-26,560,384,24,111
País Vasco,2020-03-26,620,293,24,26
Andalucía,2020-03-26,675,375,58,46
Castilla y León,2020-03-26,686,361,22,73
Asturias,2020-03-26,69,45,9,10
Ceuta,2020-03-26,7,0,0,0
Baleares,2020-03-26,89,6,7,4
Ceuta,2020-03-27,0,0,0,1
La Rioja,2020-03-27,150,52,3,6
Extremadura,2020-03-27,159,50,1,21
Navarra,2020-03-27,165,96,5,12
Cataluña,2020-03-27,1745,881,47,200
Melilla,2020-03-27,2,1,0,0
Madrid,2020-03-27,2334,1365,86,330
Aragón,2020-03-27,282,135,18,10
Galicia,2020-03-27,428,139,18,11
País Vasco,2020-03-27,505,259,17,32
C. Valenciana,2020-03-27,629,337,36,49
Andalucía,2020-03-27,643,359,38,48
Castilla La Mancha,2020-03-27,757,362,20,95
Asturias,2020-03-27,77,65,2,5
Murcia,2020-03-27,78,31,6,6
Castilla y León,2020-03-27,819,342,24,62
Canarias,2020-03-27,84,39,11,10
España,2020-03-27,9053,4525,340,906
Baleares,2020-03-27,97,12,8,5
Cantabria,2020-03-27,99,0,0,3
Asturias,2020-03-28,106,37,5,3
Madrid,2020-03-28,1231,864,68,274
La Rioja,2020-03-28,126,36,2,6
Navarra,2020-03-28,135,76,7,22
Cataluña,2020-03-28,1547,633,35,185
Aragón,2020-03-28,192,102,16,15
Melilla,2020-03-28,3,5,0,0
Galicia,2020-03-28,456,108,16,19
Castilla La Mancha,2020-03-28,484,269,20,104
Castilla y León,2020-03-28,529,267,32,63
País Vasco,2020-03-28,574,208,14,36
Ceuta,2020-03-28,6,0,0,0
C. Valenciana,2020-03-28,607,221,42,46
Andalucía,2020-03-28,647,240,41,28
Murcia,2020-03-28,67,27,2,6
España,2020-03-28,7055,3208,311,838
Baleares,2020-03-28,77,4,2,6
Cantabria,2020-03-28,84,0,0,3
Canarias,2020-03-28,87,73,7,5
Extremadura,2020-03-28,97,38,2,17
Cataluña,2020-03-29,1169,519,39,193
Aragón,2020-03-29,143,66,7,19
Navarra,2020-03-29,158,38,2,13
País Vasco,2020-03-29,247,121,13,39
Galicia,2020-03-29,309,125,15,11
C. Valenciana,2020-03-29,329,184,26,36
Castilla y León,2020-03-29,362,220,17,88
Andalucía,2020-03-29,405,193,30,40
Castilla La Mancha,2020-03-29,500,248,15,67
Melilla,2020-03-29,5,0,1,0
Murcia,2020-03-29,50,26,3,9
España,2020-03-29,5043,2504,247,809
Ceuta,2020-03-29,6,0,0,0
Baleares,2020-03-29,60,6,1,6
Asturias,2020-03-29,64,33,4,12
Cantabria,2020-03-29,86,0,0,3
Madrid,2020-03-29,881,630,58,245
La Rioja,2020-03-29,88,28,1,7
Extremadura,2020-03-29,90,40,5,16
Canarias,2020-03-29,91,27,10,5
Ceuta,2020-03-30,13,1,1,0
La Rioja,2020-03-30,132,21,2,10
Navarra,2020-03-30,167,75,3,15
Cataluña,2020-03-30,1720,732,48,215
Aragón,2020-03-30,188,101,7,31
Madrid,2020-03-30,2260,1137,71,235
País Vasco,2020-03-30,328,201,10,41
Galicia,2020-03-30,399,104,15,27
Melilla,2020-03-30,4,0,0,0
C. Valenciana,2020-03-30,418,259,33,54
Castilla y León,2020-03-30,481,265,18,81
Andalucía,2020-03-30,483,255,41,52
Murcia,2020-03-30,54,37,3,3
Extremadura,2020-03-30,54,58,9,23
Cantabria,2020-03-30,58,0,0,15
Baleares,2020-03-30,73,6,6,7
España,2020-03-30,7942,3679,308,909
Asturias,2020-03-30,89,31,7,7
Canarias,2020-03-30,90,36,12,4
Castilla La Mancha,2020-03-30,931,360,22,89
Extremadura,2020-03-31,113,48,4,17
Ceuta,2020-03-31,13,0,0,0
Cataluña,2020-03-31,1726,697,47,199
La Rioja,2020-03-31,185,41,4,13
Madrid,2020-03-31,1892,880,61,247
Navarra,2020-03-31,191,66,5,15
Melilla,2020-03-31,2,4,0,0
Aragón,2020-03-31,283,80,13,27
Galicia,2020-03-31,321,107,13,20
C. Valenciana,2020-03-31,441,175,25,61
Andalucía,2020-03-31,514,216,23,47
Murcia,2020-03-31,53,16,3,6
Baleares,2020-03-31,55,4,4,8
Cantabria,2020-03-31,57,0,0,11
País Vasco,2020-03-31,581,212,15,42
Castilla La Mancha,2020-03-31,649,282,13,90
Castilla y León,2020-03-31,652,237,16,76
Asturias,2020-03-31,72,43,8,9
Canarias,2020-03-31,77,27,6,7
España,2020-03-31,7877,3135,260,895
La Rioja,2020-04-01,132,33,4,6
Cataluña,2020-04-01,1454,562,39,203
Madrid,2020-04-01,1575,952,78,261
Navarra,2020-04-01,166,75,5,11
Aragón,2020-04-01,200,94,11,29
Ceuta,2020-04-01,2,1,1,0
Galicia,2020-04-01,279,86,9,22
Murcia,2020-04-01,36,21,4,4
C. Valenciana,2020-04-01,388,169,17,47
Cantabria,2020-04-01,39,0,0,4
Andalucía,2020-04-01,469,211,20,43
País Vasco,2020-04-01,483,201,11,43
Extremadura,2020-04-01,56,36,5,20
Castilla y León,2020-04-01,581,234,12,93
Canarias,2020-04-01,61,22,7,7
Asturias,2020-04-01,68,16,4,1
España,2020-04-01,6945,2948,245,891
Castilla La Mancha,2020-04-01,858,227,12,90
Baleares,2020-04-01,98,8,6,7
La Rioja,2020-04-02,117,34,0,15
Cataluña,2020-04-02,1399,497,35,186
Melilla,2020-04-02,14,2,0,1
Navarra,2020-04-02,149,48,4,13
Aragón,2020-04-02,182,89,8,22
Madrid,2020-04-02,1922,850,48,248
C. Valenciana,2020-04-02,332,138,14,50
Galicia,2020-04-02,337,85,8,25
Ceuta,2020-04-02,4,0,0,0
Andalucía,2020-04-02,466,203,25,54
País Vasco,2020-04-02,492,132,9,33
Castilla y León,2020-04-02,492,212,12,69
Castilla La Mancha,2020-04-02,524,203,8,77
Extremadura,2020-04-02,55,32,4,20
Murcia,2020-04-02,64,12,2,7
Canarias,2020-04-02,64,14,2,7
España,2020-04-02,6843,2585,185,848
Asturias,2020-04-02,69,32,1,4
Cantabria,2020-04-02,73,0,0,8
Baleares,2020-04-02,88,2,5,9
Ceuta,2020-04-03,11,0,0,1
Navarra,2020-04-03,117,67,4,18
Cataluña,2020-04-03,1473,549,37,182
Aragón,2020-04-03,172,78,10,29
Madrid,2020-04-03,1843,815,51,179
La Rioja,2020-04-03,217,42,0,16
Galicia,2020-04-03,308,93,9,27
C. Valenciana,2020-04-03,313,107,13,55
Melilla,2020-04-03,3,2,0,0
Andalucía,2020-04-03,371,132,18,44
Canarias,2020-04-03,40,22,2,5
País Vasco,2020-04-03,422,157,7,50
Murcia,2020-04-03,44,34,4,7
Castilla y León,2020-04-03,485,185,11,67
Baleares,2020-04-03,61,3,2,5
Castilla La Mancha,2020-04-03,653,209,6,75
España,2020-04-03,6765,2548,177,782
Cantabria,2020-04-03,68,0,0,2
Asturias,2020-04-03,72,29,2,3
Extremadura,2020-04-03,92,24,1,17
Ceuta,2020-04-04,10,0,0,0
Aragón,2020-04-04,102,47,5,20
Cataluña,2020-04-04,1048,407,27,171
Navarra,2020-04-04,106,33,0,7
Galicia,2020-04-04,207,75,7,17
C. Valenciana,2020-04-04,278,91,12,47
País Vasco,2020-04-04,301,79,5,51
Canarias,2020-04-04,37,21,2,3
Andalucía,2020-04-04,372,84,9,51
Cantabria,2020-04-04,39,0,0,6
Castilla La Mancha,2020-04-04,410,137,10,94
Baleares,2020-04-04,45,2,1,6
Murcia,2020-04-04,46,22,2,5
España,2020-04-04,4650,1782,143,737
Castilla y León,2020-04-04,536,156,12,89
Asturias,2020-04-04,54,17,3,4
Melilla,2020-04-04,7,0,0,0
Extremadura,2020-04-04,81,16,2,11
Madrid,2020-04-04,873,561,46,144
La Rioja,2020-04-04,98,34,0,11
Ceuta,2020-04-05,1,0,0,1
Andalucía,2020-04-05,121,69,12,40
C. Valenciana,2020-04-05,158,78,12,42
Navarra,2020-04-05,173,33,5,19
Galicia,2020-04-05,184,44,8,27
Murcia,2020-04-05,19,12,1,14
Baleares,2020-04-05,19,4,1,2
País Vasco,2020-04-05,197,51,2,46
Cantabria,2020-04-05,27,0,0,9
Castilla La Mancha,2020-04-05,291,148,11,67
España,2020-04-05,3127,1428,137,748
Extremadura,2020-04-05,33,27,2,14
Castilla y León,2020-04-05,345,99,8,78
Canarias,2020-04-05,47,18,3,2
Asturias,2020-04-05,55,16,1,6
Madrid,2020-04-05,587,453,35,192
Melilla,2020-04-05,6,0,0,0
Cataluña,2020-04-05,689,312,28,149
La Rioja,2020-04-05,86,21,0,11
Aragón,2020-04-05,89,43,8,29
Ceuta,2020-04-06,0,0,0,1
La Rioja,2020-04-06,102,25,3,14
Cataluña,2020-04-06,1203,449,23,173
C. Valenciana,2020-04-06,151,97,12,38
Aragón,2020-04-06,156,60,8,36
Madrid,2020-04-06,1580,631,39,189
Andalucía,2020-04-06,216,116,9,42
Asturias,2020-04-06,22,24,2,8
País Vasco,2020-04-06,242,101,5,51
Galicia,2020-04-06,253,72,5,16
Cantabria,2020-04-06,32,0,0,8
Murcia,2020-04-06,34,14,2,5
Canarias,2020-04-06,38,19,0,3
Castilla y León,2020-04-06,526,143,4,66
España,2020-04-06,5350,2042,125,757
Baleares,2020-04-06,55,0,2,2
Extremadura,2020-04-06,55,34,3,18
Castilla La Mancha,2020-04-06,588,202,6,71
Navarra,2020-04-06,97,55,2,16
Melilla,2020-04-07,1,1,0,0
Cataluña,2020-04-07,1213,427,27,164
Madrid,2020-04-07,1344,662,31,169
Navarra,2020-04-07,192,50,0,20
Galicia,2020-04-07,228,52,3,28
C. Valenciana,2020-04-07,229,97,6,58
Andalucía,2020-04-07,277,108,12,39
Asturias,2020-04-07,29,29,1,6
Murcia,2020-04-07,31,8,1,4
Baleares,2020-04-07,34,3,1,10
Castilla y León,2020-04-07,407,172,11,70
País Vasco,2020-04-07,422,98,1,47
Castilla La Mancha,2020-04-07,489,162,3,61
España,2020-04-07,5272,2011,107,735
Extremadura,2020-04-07,63,36,3,10
Canarias,2020-04-07,66,16,1,0
Cantabria,2020-04-07,72,0,0,3
Aragón,2020-04-07,81,65,5,31
La Rioja,2020-04-07,94,25,1,15
Melilla,2020-04-08,0,2,0,0
Extremadura,2020-04-08,102,29,3,14
Cataluña,2020-04-08,1252,409,21,178
Navarra,2020-04-08,128,41,1,12
Madrid,2020-04-08,1341,578,37,176
Aragón,2020-04-08,179,46,2,25
Galicia,2020-04-08,216,43,5,12
Murcia,2020-04-08,28,11,0,6
Canarias,2020-04-08,28,28,0,4
C. Valenciana,2020-04-08,287,102,8,31
Andalucía,2020-04-08,290,100,13,54
Ceuta,2020-04-08,3,0,0,0
País Vasco,2020-04-08,318,94,6,39
Castilla La Mancha,2020-04-08,425,123,1,88
Baleares,2020-04-08,43,3,0,10
Asturias,2020-04-08,46,23,3,6
Cantabria,2020-04-08,53,0,0,5
España,2020-04-08,5382,1797,108,743
Castilla y León,2020-04-08,562,144,8,68
La Rioja,2020-04-08,81,21,0,15
Navarra,2020-04-09,124,21,0,17
Cataluña,2020-04-09,1288,402,19,174
Aragón,2020-04-09,150,45,4,23
Melilla,2020-04-09,2,0,0,0
Andalucía,2020-04-09,210,73,11,32
Galicia,2020-04-09,213,30,3,22
Castilla La Mancha,2020-04-09,229,81,2,64
Baleares,2020-04-09,23,0,0,5
Canarias,2020-04-09,25,18,4,2
C. Valenciana,2020-04-09,263,96,11,28
País Vasco,2020-04-09,283,62,2,49
Cantabria,2020-04-09,34,0,0,4
Murcia,2020-04-09,38,6,1,2
Ceuta,2020-04-09,4,0,0,0
España,2020-04-09,4565,1497,82,666
Asturias,2020-04-09,48,28,1,16
Castilla y León,2020-04-09,544,125,3,82
Extremadura,2020-04-09,76,27,0,17
Madrid,2020-04-09,918,459,19,122
La Rioja,2020-04-09,93,24,2,7
Cataluña,2020-04-10,1001,328,20,161
Murcia,2020-04-10,11,4,1,3
Navarra,2020-04-10,139,25,1,13
Galicia,2020-04-10,157,40,1,31
Baleares,2020-04-10,16,0,1,7
C. Valenciana,2020-04-10,190,85,3,32
Ceuta,2020-04-10,2,0,0,0
Andalucía,2020-04-10,209,75,4,46
País Vasco,2020-04-10,286,64,3,38
Melilla,2020-04-10,3,1,0,0
Canarias,2020-04-10,31,9,1,0
Castilla La Mancha,2020-04-10,367,89,5,54
Extremadura,2020-04-10,39,10,2,13
Asturias,2020-04-10,43,28,0,5
España,2020-04-10,4363,1336,80,672
Cantabria,2020-04-10,63,0,0,9
Castilla y León,2020-04-10,684,88,8,63
Aragón,2020-04-10,85,47,5,32
Madrid,2020-04-10,939,421,25,156
La Rioja,2020-04-10,98,22,0,9
Aragón,2020-04-11,100,45,2,33
Murcia,2020-04-11,11,11,3,3
Galicia,2020-04-11,119,44,2,13
C. Valenciana,2020-04-11,146,58,7,40
País Vasco,2020-04-11,152,48,2,42
Andalucía,2020-04-11,155,68,5,23
Baleares,2020-04-11,16,0,0,5
Castilla La Mancha,2020-04-11,208,83,4,56
Extremadura,2020-04-11,21,8,0,7
Cantabria,2020-04-11,24,0,0,4
España,2020-04-11,3049,1099,59,626
Castilla y León,2020-04-11,365,94,2,73
Canarias,2020-04-11,41,7,0,2
La Rioja,2020-04-11,61,10,0,4
Madrid,2020-04-11,630,346,22,139
Asturias,2020-04-11,82,26,3,17
Cataluña,2020-04-11,831,222,7,146
Navarra,2020-04-11,87,29,0,19
Murcia,2020-04-12,10,8,3,3
Andalucía,2020-04-12,108,39,9,33
C. Valenciana,2020-04-12,112,44,4,32
Baleares,2020-04-12,12,1,1,2
Navarra,2020-04-12,130,23,0,11
Castilla La Mancha,2020-04-12,130,57,7,43
País Vasco,2020-04-12,164,28,3,32
Extremadura,2020-04-12,18,10,1,11
Ceuta,2020-04-12,2,0,0,0
España,2020-04-12,2344,847,77,544
Cantabria,2020-04-12,26,0,0,8
La Rioja,2020-04-12,29,8,0,5
Melilla,2020-04-12,3,0,0,0
Madrid,2020-04-12,400,258,22,123
Castilla y León,2020-04-12,414,62,3,63
Canarias,2020-04-12,4,3,0,0
Asturias,2020-04-12,52,24,2,7
Cataluña,2020-04-12,551,213,11,137
Aragón,2020-04-12,89,28,4,20
Galicia,2020-04-12,90,41,7,14
Ceuta,2020-04-13,1,0,0,0
Cantabria,2020-04-13,13,0,0,6
Murcia,2020-04-13,13,7,0,2
Galicia,2020-04-13,137,39,5,12
Andalucía,2020-04-13,146,56,7,21
Baleares,2020-04-13,15,0,1,5
País Vasco,2020-04-13,175,41,0,45
Castilla La Mancha,2020-04-13,194,81,3,54
Canarias,2020-04-13,19,5,2,3
Extremadura,2020-04-13,21,14,1,10
Asturias,2020-04-13,30,21,4,8
España,2020-04-13,3064,1068,74,587
Castilla y León,2020-04-13,473,85,5,56
La Rioja,2020-04-13,49,14,0,12
Navarra,2020-04-13,53,19,0,22
Cataluña,2020-04-13,627,212,13,133
Aragón,2020-04-13,87,54,3,22
C. Valenciana,2020-04-13,87,54,3,35
Madrid,2020-04-13,924,366,27,141
Madrid,2020-04-14,1013,382,20,134
Canarias,2020-04-14,10,6,1,2
Cataluña,2020-04-14,1097,261,17,145
Melilla,2020-04-14,1,1,0,0
C. Valenciana,2020-04-14,148,59,4,32
Andalucía,2020-04-14,150,59,2,34
Galicia,2020-04-14,170,44,1,16
Baleares,2020-04-14,18,2,0,8
País Vasco,2020-04-14,195,52,2,32
Ceuta,2020-04-14,2,0,0,0
Murcia,2020-04-14,23,3,0,3
Cantabria,2020-04-14,26,0,0,6
Castilla La Mancha,2020-04-14,325,112,2,66
España,2020-04-14,3951,1216,61,605
Castilla y León,2020-04-14,448,115,6,60
La Rioja,2020-04-14,55,12,0,11
Asturias,2020-04-14,59,16,2,8
Extremadura,2020-04-14,68,17,0,8
Navarra,2020-04-14,70,32,0,11
Aragón,2020-04-14,73,43,4,29
Melilla,2020-04-15,1,0,0,0
Galicia,2020-04-15,103,33,0,12
Baleares,2020-04-15,11,0,0,8
Cataluña,2020-04-15,1187,234,14,134
Andalucía,2020-04-15,127,37,8,27
Murcia,2020-04-15,13,5,1,0
C. Valenciana,2020-04-15,169,61,6,34
País Vasco,2020-04-15,202,34,0,29
Asturias,2020-04-15,22,11,1,4
Canarias,2020-04-15,22,2,0,6
Cantabria,2020-04-15,25,0,0,6
Extremadura,2020-04-15,26,18,0,12
Castilla La Mancha,2020-04-15,277,77,3,59
España,2020-04-15,3644,952,63,552
Castilla y León,2020-04-15,400,89,4,56
La Rioja,2020-04-15,57,15,0,8
Aragón,2020-04-15,74,47,7,16
Madrid,2020-04-15,843,270,19,126
Navarra,2020-04-15,85,19,0,15
Ceuta,2020-04-16,1,0,0,0
Melilla,2020-04-16,1,0,0,0
Cataluña,2020-04-16,1160,202,7,120
Andalucía,2020-04-16,121,47,4,25
C. Valenciana,2020-04-16,144,41,3,27
Canarias,2020-04-16,18,6,1,3
País Vasco,2020-04-16,212,39,0,27
Castilla La Mancha,2020-04-16,216,82,1,45
Baleares,2020-04-16,27,1,0,7
Extremadura,2020-04-16,27,16,1,7
Castilla y León,2020-04-16,285,101,3,50
Cantabria,2020-04-16,31,0,0,3
España,2020-04-16,3368,927,49,486
Navarra,2020-04-16,45,23,2,10
La Rioja,2020-04-16,52,14,2,8
Asturias,2020-04-16,53,13,1,10
Murcia,2020-04-16,5,6,1,2
Galicia,2020-04-16,77,35,6,11
Madrid,2020-04-16,810,279,16,112
Aragón,2020-04-16,83,22,1,19
Andalucía,2020-04-17,126,43,4,26
País Vasco,2020-04-17,129,28,2,31
Cataluña,2020-04-17,1329,210,5,138
Baleares,2020-04-17,15,0,2,8
Canarias,2020-04-17,20,4,2,3
Castilla La Mancha,2020-04-17,222,68,2,50
Cantabria,2020-04-17,24,0,0,7
Asturias,2020-04-17,24,43,0,4
Castilla y León,2020-04-17,292,81,1,48
España,2020-04-17,3435,862,53,503
Navarra,2020-04-17,43,19,0,14
La Rioja,2020-04-17,47,16,1,8
Aragón,2020-04-17,58,39,8,19
Murcia,2020-04-17,7,1,1,4
Extremadura,2020-04-17,73,13,1,3
Madrid,2020-04-17,838,251,21,105
Galicia,2020-04-17,89,14,1,12
C. Valenciana,2020-04-17,99,32,2,23
Baleares,2020-04-18,10,1,1,3
Castilla La Mancha,2020-04-18,121,40,1,42
Canarias,2020-04-18,14,1,1,1
País Vasco,2020-04-18,149,17,2,26
Castilla y León,2020-04-18,159,54,1,48
Asturias,2020-04-18,17,12,1,7
La Rioja,2020-04-18,19,8,1,5
España,2020-04-18,2162,558,31,435
Extremadura,2020-04-18,22,10,1,7
Cantabria,2020-04-18,46,0,0,4
Aragón,2020-04-18,49,18,2,17
Madrid,2020-04-18,521,179,7,95
Navarra,2020-04-18,64,12,1,14
C. Valenciana,2020-04-18,66,33,2,11
Andalucía,2020-04-18,71,40,1,19
Cataluña,2020-04-18,737,113,6,116
Murcia,2020-04-18,8,1,0,1
Galicia,2020-04-18,89,19,3,19
Murcia,2020-04-19,0,2,1,2
Melilla,2020-04-19,1,0,0,0
Asturias,2020-04-19,10,5,1,2
Canarias,2020-04-19,10,7,1,1
Castilla La Mancha,2020-04-19,118,41,2,44
Baleares,2020-04-19,14,0,0,3
España,2020-04-19,1422,513,33,400
La Rioja,2020-04-19,14,3,0,8
Extremadura,2020-04-19,16,14,0,6
Castilla y León,2020-04-19,162,74,0,37
Madrid,2020-04-19,228,157,16,98
Cantabria,2020-04-19,33,0,0,4
C. Valenciana,2020-04-19,33,20,1,15
Cataluña,2020-04-19,490,106,3,111
Aragón,2020-04-19,51,29,2,10
Andalucía,2020-04-19,52,22,3,19
País Vasco,2020-04-19,62,10,2,23
Navarra,2020-04-19,63,8,0,11
Galicia,2020-04-19,65,15,1,6
Cantabria,2020-04-20,14,0,0,5
Canarias,2020-04-20,15,4,1,1
Castilla La Mancha,2020-04-20,191,58,3,43
La Rioja,2020-04-20,24,7,0,3
España,2020-04-20,2476,647,33,385
Castilla y León,2020-04-20,283,60,0,43
Extremadura,2020-04-20,29,15,0,7
Navarra,2020-04-20,42,25,1,5
Aragón,2020-04-20,59,32,2,13
C. Valenciana,2020-04-20,64,18,2,16
Madrid,2020-04-20,653,185,13,99
Galicia,2020-04-20,69,27,1,10
País Vasco,2020-04-20,70,17,0,15
Andalucía,2020-04-20,72,34,4,28
Asturias,2020-04-20,7,7,2,4
Murcia,2020-04-20,8,2,0,0
Cataluña,2020-04-20,867,154,4,92
Baleares,2020-04-20,9,2,0,1
Ceuta,2020-04-21,1,0,0,0
Asturias,2020-04-21,10,6,0,8
Andalucía,2020-04-21,114,34,4,23
País Vasco,2020-04-21,133,25,0,28
Canarias,2020-04-21,14,6,0,3
Baleares,2020-04-21,15,0,0,3
Castilla La Mancha,2020-04-21,160,69,2,34
Cantabria,2020-04-21,17,0,0,4
España,2020-04-21,2684,686,37,427
Extremadura,2020-04-21,27,13,1,7
La Rioja,2020-04-21,27,6,1,5
Castilla y León,2020-04-21,322,90,1,41
Navarra,2020-04-21,45,13,2,10
